image_id,crop_type,disease_name,status,file_size_kb,width,height,brightness,blurriness_score
IMG_1726,Grape,Healthy,Healthy,935.17,256,256,106.45,172.1
IMG_1727,Cherry,Powdery_Mildew,Diseased,1952.21,256,256,158.75,34.94
IMG_1728,Corn,Healthy,Healthy,1512.32,512,512,94.38,51.67
IMG_1729,Apple,Black_Rot,Diseased,942.47,256,256,152.14,111.18
IMG_1730,Grape,Black_Rot,Diseased,1573.65,256,256,103.99,113.04
IMG_1731,Potato,Healthy,Healthy,498.76,512,512,138.39,76.88
IMG_1732,Peach,Healthy,Healthy,,256,256,112.83,58.28
IMG_1733,Peach,Healthy,Healthy,1862.26,1024,1024,144.62,18.76
IMG_1734,Pepper,Bell_Bacterial_Spot,Diseased,1560.93,256,256,121.26,59.3
IMG_1735,Corn,Healthy,Healthy,1425.43,256,256,101.56,49.78
IMG_1736,Potato,Healthy,Healthy,1308.26,512,512,105.55,68.06
IMG_1737,Tomato,Early_Blight,Diseased,2216.08,512,512,134.4,60.71
IMG_1738,Grape,Black_Rot,Diseased,1741.69,256,256,83.15,45.78
IMG_1739,Corn,Healthy,Healthy,717.26,256,256,119.08,34.22
IMG_1740,Potato,Early_Blight,Diseased,1403.46,256,256,93.33,27.2
IMG_1741,Corn,Common_Rust,Diseased,1684.86,256,256,161.6,33.75
IMG_1742,Corn,Common_Rust,Diseased,,256,256,126.65,95.14
IMG_1743,Corn,Healthy,Healthy,1682.89,512,512,109.83,10.97
IMG_1744,Peach,Healthy,Healthy,2041.1,256,256,,76.19
IMG_1745,Corn,Common_Rust,Diseased,1042.26,256,256,92.15,41.33
IMG_1746,Strawberry,Leaf_Scorch,Diseased,1259.79,256,256,105.69,52.46
IMG_1747,Potato,Healthy,Healthy,1123.14,256,256,96.09,154.62
IMG_1748,Corn,Healthy,Healthy,1577.21,256,256,136.98,141.37
IMG_1749,Potato,Late_Blight,Diseased,1580.8,256,256,90.84,50.4
IMG_1750,Potato,Early_Blight,Diseased,1670.25,1024,1024,114.26,106.43
IMG_1751,,Black_Rot,Diseased,1517.59,256,256,183.01,12.0
IMG_1752,Apple,Rust,Diseased,916.4,256,256,147.33,98.93
IMG_1753,Apple,Healthy,Healthy,834.99,256,256,102.42,90.46
IMG_1754,Pepper,Bell_Bacterial_Spot,Diseased,901.2,256,256,146.17,119.98
IMG_1755,Grape,Black_Rot,Diseased,1387.78,256,256,154.8,12.7
IMG_1756,Corn,Healthy,Healthy,1795.38,256,256,92.21,53.87
IMG_1757,Pepper,Bell_Bacterial_Spot,Diseased,653.24,256,256,116.16,105.01
IMG_1758,Apple,Healthy,Healthy,1998.37,1024,1024,131.91,28.89
IMG_1759,Apple,Rust,Diseased,1510.47,256,256,90.98,27.5
IMG_1760,Tomato,Early_Blight,Diseased,1528.51,1024,1024,80.38,96.18
IMG_1761,Cherry,Powdery_Mildew,Diseased,583.48,256,256,85.82,20.33
IMG_1762,Peach,Healthy,Healthy,1056.6,256,256,82.97,33.75
IMG_1763,Apple,Rust,Diseased,1335.03,256,256,121.7,43.6
IMG_1764,Tomato,Late_Blight,Diseased,918.04,256,256,80.9,106.06
IMG_1765,Grape,Healthy,Healthy,1616.08,256,256,98.91,37.05
IMG_1766,Strawberry,Leaf_Scorch,Diseased,1649.87,256,256,172.69,53.06
IMG_1767,,Common_Rust,Diseased,292.58,256,256,139.09,73.51
IMG_1768,Apple,Rust,Diseased,2131.58,256,256,120.18,26.72
IMG_1769,Strawberry,Healthy,Healthy,1471.31,256,256,83.52,24.36
IMG_1770,Grape,Healthy,Healthy,1597.77,256,256,125.04,13.75
IMG_1771,Corn,Healthy,Healthy,1693.17,256,256,100.16,42.87
IMG_1772,Tomato,Early_Blight,Diseased,1998.72,512,512,143.0,52.57
IMG_1773,Peach,Healthy,Healthy,1437.5,256,256,148.78,44.25
IMG_1774,Tomato,Late_Blight,Diseased,1940.94,256,256,146.74,77.67
IMG_1775,Pepper,Bell_Bacterial_Spot,Diseased,1175.99,512,512,148.13,10.06
IMG_1776,Grape,Healthy,Healthy,1856.6,256,256,91.08,87.34
IMG_1777,Potato,Healthy,Healthy,1470.97,512,512,97.88,164.12
IMG_1778,Corn,Healthy,Healthy,1160.04,512,512,104.35,50.88
IMG_1779,Apple,Black_Rot,Diseased,1168.27,1024,1024,116.19,25.89
IMG_1780,Corn,Common_Rust,Diseased,1736.63,256,256,101.07,66.73
IMG_1781,Peach,Healthy,Healthy,1122.8,256,256,116.07,95.84
IMG_1782,Cherry,Powdery_Mildew,Diseased,1164.86,256,256,95.84,88.17
IMG_1783,Pepper,Bell_Bacterial_Spot,Diseased,1571.08,512,512,121.58,83.1
IMG_1784,Tomato,Healthy,Healthy,1182.14,256,256,90.68,21.62
IMG_1785,Apple,Healthy,Healthy,1220.18,256,256,133.38,86.82
IMG_1786,Tomato,Late_Blight,Diseased,1174.43,256,256,97.53,81.81
IMG_1787,Potato,Early_Blight,Diseased,1488.08,512,512,99.16,27.24
IMG_1788,Peach,Healthy,Healthy,1709.83,256,256,93.44,24.67
IMG_1789,Grape,Healthy,Healthy,1357.55,256,256,114.16,48.55
IMG_1790,Apple,Rust,Diseased,1935.16,512,512,129.7,50.97
IMG_1791,Tomato,Late_Blight,Diseased,1658.31,512,512,136.5,45.88
IMG_1792,Tomato,Early_Blight,Diseased,1542.59,256,256,95.93,40.46
IMG_1793,Apple,Black_Rot,Diseased,1344.26,256,256,86.45,45.62
IMG_1794,Grape,Black_Rot,Diseased,973.27,512,512,170.04,24.64
IMG_1795,Peach,Bacterial_Spot,Diseased,1363.87,1024,1024,94.07,46.47
IMG_1796,Pepper,Healthy,Healthy,1500.12,256,256,96.22,25.32
IMG_1797,Peach,Healthy,Healthy,1075.04,256,256,155.35,17.99
IMG_1798,Tomato,Early_Blight,Diseased,1397.41,256,256,98.05,67.5
IMG_1799,Strawberry,Healthy,Healthy,1602.55,256,256,100.72,18.72
IMG_1800,Potato,Late_Blight,Diseased,1655.55,512,512,128.84,46.32
IMG_1801,Apple,Rust,Diseased,6901.34,256,256,15.69,7.86
IMG_1802,Grape,Black_Rot,Diseased,1326.07,512,512,132.84,12.45
IMG_1803,Tomato,Healthy,Healthy,1573.05,256,256,75.29,54.76
IMG_1804,Cherry,Healthy,Healthy,1050.24,256,256,122.26,30.54
IMG_1805,Strawberry,Healthy,Healthy,1933.79,256,256,81.22,23.64
IMG_1806,Cherry,Healthy,Healthy,1415.24,256,256,141.71,14.54
IMG_1807,Tomato,Late_Blight,Diseased,1343.62,1024,1024,119.58,45.31
IMG_1808,Tomato,Late_Blight,Diseased,1579.14,1024,1024,120.15,62.98
IMG_1809,Pepper,Bell_Bacterial_Spot,Diseased,1383.86,512,512,144.73,56.87
IMG_1810,Apple,Black_Rot,Diseased,1786.33,256,256,149.67,10.48
IMG_1811,Peach,Healthy,Healthy,1847.46,256,256,89.76,31.9
IMG_1812,Grape,Black_Rot,Diseased,2238.67,256,256,102.14,44.94
IMG_1813,Apple,Healthy,Healthy,982.12,256,256,143.11,90.46
IMG_1814,Potato,Late_Blight,Diseased,1670.92,1024,1024,146.43,15.49
IMG_1815,Cherry,Healthy,Healthy,1731.86,256,256,133.54,54.83
IMG_1816,Pepper,Healthy,Healthy,1539.09,256,256,98.88,56.53
IMG_1817,Apple,Black_Rot,Diseased,1513.07,256,256,145.18,36.3
IMG_1818,Potato,Late_Blight,Diseased,1510.6,256,256,129.96,91.07
IMG_1819,Apple,Healthy,Healthy,2073.45,256,256,103.0,21.13
IMG_1820,Pepper,Bell_Bacterial_Spot,Diseased,1947.6,256,256,130.64,101.92
IMG_1821,Potato,Late_Blight,Diseased,2285.25,512,512,91.72,24.01
IMG_1822,Peach,Bacterial_Spot,Diseased,704.13,256,256,147.01,60.04
IMG_1823,Grape,Black_Rot,Diseased,1358.12,256,256,141.16,22.09
IMG_1824,Pepper,Bell_Bacterial_Spot,Diseased,1190.78,256,256,78.96,92.84
IMG_1825,Tomato,Early_Blight,Diseased,1192.31,256,256,146.75,38.54
IMG_1826,Potato,Early_Blight,Diseased,1349.1,256,256,108.98,74.54
IMG_1827,Cherry,Powdery_Mildew,Diseased,1867.37,256,256,114.75,15.6
IMG_1828,Pepper,Bell_Bacterial_Spot,Diseased,952.98,256,256,101.05,19.64
IMG_1829,Tomato,Healthy,Healthy,1446.79,256,256,143.75,40.7
IMG_1830,Corn,Common_Rust,Diseased,1078.38,256,256,98.81,41.48
IMG_1831,Pepper,Healthy,Healthy,1315.13,256,256,157.95,22.71
IMG_1832,Strawberry,Leaf_Scorch,Diseased,1233.78,256,256,100.33,41.32
IMG_1833,Peach,Bacterial_Spot,Diseased,1593.09,256,256,165.16,64.8
IMG_1834,Tomato,Healthy,Healthy,1363.27,256,256,139.0,30.22
IMG_1835,Tomato,Healthy,Healthy,1313.35,256,256,108.35,56.1
IMG_1836,Peach,Healthy,Healthy,1352.6,256,256,145.76,23.27
IMG_1837,Grape,Black_Rot,Diseased,1495.42,256,256,103.07,57.9
IMG_1838,Tomato,Early_Blight,Diseased,1063.9,256,256,87.64,199.65
IMG_1839,Potato,Healthy,Healthy,1385.92,256,256,78.8,43.52
IMG_1840,Tomato,Late_Blight,Diseased,1883.01,1024,1024,123.85,48.76
IMG_1841,Apple,Rust,Diseased,1122.17,512,512,182.94,25.87
IMG_1842,Peach,Healthy,Healthy,1762.35,256,256,170.41,38.4
IMG_1843,Apple,Healthy,Healthy,2253.77,256,256,124.18,38.07
IMG_1844,Peach,Healthy,Healthy,1246.4,512,512,130.84,18.22
IMG_1845,Strawberry,Leaf_Scorch,Diseased,2207.48,256,256,135.28,40.35
IMG_1846,Strawberry,Healthy,Healthy,1631.96,256,256,97.03,21.4
IMG_1847,Peach,Healthy,Healthy,1873.87,256,256,143.98,68.45
IMG_1848,Tomato,Late_Blight,Diseased,1565.58,512,512,128.9,22.25
IMG_1849,Tomato,Early_Blight,Diseased,2257.58,512,512,96.46,38.21
IMG_1850,Potato,Healthy,Healthy,1630.18,256,256,164.73,118.32
IMG_1851,Strawberry,Leaf_Scorch,Diseased,1914.61,512,512,125.77,72.58
IMG_1852,Peach,Bacterial_Spot,Diseased,2548.57,256,256,116.71,226.77
IMG_1853,Tomato,Late_Blight,Diseased,,256,256,77.49,23.76
IMG_1854,Apple,Rust,Diseased,1134.13,512,512,87.45,124.36
IMG_1855,Grape,Black_Rot,Diseased,1401.17,256,256,90.32,25.85
IMG_1856,Apple,Black_Rot,Diseased,1048.13,256,256,117.36,12.06
IMG_1857,Strawberry,Leaf_Scorch,Diseased,1712.64,1024,1024,96.5,84.64
IMG_1858,Corn,Common_Rust,Diseased,2460.29,1024,1024,,95.8
IMG_1859,Potato,Healthy,Healthy,1017.05,256,256,145.43,18.08
IMG_1860,Peach,Healthy,Healthy,1927.57,512,512,146.08,28.13
IMG_1861,Apple,Healthy,Healthy,,256,256,120.14,55.01
IMG_1862,Corn,Common_Rust,Diseased,1517.25,256,256,,50.44
IMG_1863,Strawberry,Healthy,Healthy,1066.35,256,256,98.47,59.98
IMG_1864,Cherry,Powdery_Mildew,Diseased,2340.37,256,256,117.33,20.12
IMG_1865,Apple,Rust,Diseased,1155.42,1024,1024,107.85,135.93
IMG_1866,Potato,Healthy,Healthy,1539.0,512,512,132.05,29.47
IMG_1867,Grape,Black_Rot,Diseased,1439.34,256,256,174.31,19.21
IMG_1868,Tomato,Late_Blight,Diseased,1995.18,256,256,139.58,36.46
IMG_1869,Corn,Common_Rust,Diseased,1332.45,1024,1024,90.13,258.23
IMG_1870,Corn,Common_Rust,Diseased,1549.45,256,256,143.16,119.95
IMG_1871,Apple,Rust,Diseased,1899.51,256,256,126.81,37.12
IMG_1872,Corn,Healthy,Healthy,2666.51,256,256,87.46,225.43
IMG_1873,Strawberry,Leaf_Scorch,Diseased,1273.88,256,256,97.94,24.01
IMG_1874,Strawberry,Leaf_Scorch,Diseased,1624.48,256,256,128.7,40.0
IMG_1875,Cherry,Healthy,Healthy,1293.82,256,256,134.3,59.79
IMG_1876,Strawberry,Leaf_Scorch,Diseased,1510.64,512,512,87.2,19.32
IMG_1877,Tomato,Healthy,Healthy,1738.97,256,256,174.01,21.7
IMG_1878,Corn,Common_Rust,Diseased,1485.0,256,256,114.04,40.09
IMG_1879,Grape,Black_Rot,Diseased,2119.23,256,256,113.52,29.81
IMG_1880,Corn,Common_Rust,Diseased,1472.79,256,256,94.7,31.82
IMG_1881,Corn,Healthy,Healthy,2031.63,256,256,91.75,105.12
IMG_1882,Potato,Early_Blight,Diseased,2294.56,256,256,101.5,104.4
IMG_1883,Strawberry,Healthy,Healthy,1034.92,1024,1024,159.19,20.16
IMG_1884,Grape,Black_Rot,Diseased,1435.34,512,512,111.84,46.89
IMG_1885,Potato,Early_Blight,Diseased,1262.88,256,256,140.81,212.42
IMG_1886,Strawberry,Leaf_Scorch,Diseased,1490.64,256,256,150.46,114.39
IMG_1887,Apple,Healthy,Healthy,1358.62,256,256,165.3,59.86
IMG_1888,Cherry,Powdery_Mildew,Diseased,1415.22,512,512,148.48,69.83
IMG_1889,Grape,Healthy,Healthy,1371.97,256,256,139.58,31.26
IMG_1890,Apple,Black_Rot,Diseased,1698.89,256,256,126.95,62.96
IMG_1891,Strawberry,Healthy,Healthy,1727.63,256,256,115.09,109.64
IMG_1892,Tomato,Late_Blight,Diseased,1080.56,512,512,147.08,30.34
IMG_1893,Corn,Common_Rust,Diseased,1963.98,256,256,115.14,69.78
IMG_1894,Peach,Bacterial_Spot,Diseased,1665.39,512,512,141.92,217.55
IMG_1895,Strawberry,Leaf_Scorch,Diseased,476.68,256,256,149.31,21.1
IMG_1896,Grape,Black_Rot,Diseased,1392.84,512,512,72.37,82.42
IMG_1897,Grape,Black_Rot,Diseased,1528.62,256,256,106.77,19.2
IMG_1898,Pepper,Healthy,Healthy,1931.44,256,256,166.26,34.89
IMG_1899,Apple,Healthy,Healthy,1257.6,256,256,99.1,270.2
IMG_1900,Strawberry,Healthy,Healthy,1122.89,256,256,119.42,35.47
IMG_1901,Apple,Rust,Diseased,5055.66,256,256,114.95,144.88
IMG_1902,Potato,Healthy,Healthy,1451.8,256,256,129.82,57.05
IMG_1903,Peach,Bacterial_Spot,Diseased,1171.84,256,256,125.12,176.46
IMG_1904,Strawberry,Healthy,Healthy,1687.71,256,256,140.33,20.42
IMG_1905,Pepper,Healthy,Healthy,749.33,256,256,126.19,136.58
IMG_1906,Cherry,Powdery_Mildew,Diseased,1180.38,256,256,120.26,47.41
IMG_1907,Grape,Healthy,Healthy,1591.63,512,512,109.42,11.96
IMG_1908,Grape,Healthy,Healthy,1399.35,1024,1024,121.64,21.11
IMG_1909,Grape,Black_Rot,Diseased,1769.96,256,256,172.06,63.8
IMG_1910,Tomato,Healthy,Healthy,1522.65,1024,1024,179.69,34.28
IMG_1911,Peach,Bacterial_Spot,Diseased,1730.85,512,512,125.81,40.3
IMG_1912,Grape,Black_Rot,Diseased,1440.35,256,256,111.04,34.74
IMG_1913,Cherry,Powdery_Mildew,Diseased,1540.57,256,256,156.24,24.7
IMG_1914,Apple,Healthy,Healthy,1198.52,256,256,122.97,32.53
IMG_1915,Apple,Black_Rot,Diseased,1207.53,256,256,141.08,91.42
IMG_1916,Tomato,Early_Blight,Diseased,892.36,256,256,133.54,38.51
IMG_1917,Apple,Healthy,Healthy,1889.29,256,256,109.51,67.49
IMG_1918,Corn,Common_Rust,Diseased,1564.84,256,256,149.04,79.17
IMG_1919,Strawberry,Healthy,Healthy,1950.56,256,256,142.59,26.74
IMG_1920,Pepper,Bell_Bacterial_Spot,Diseased,1460.56,256,256,143.82,66.32
IMG_1921,Cherry,Healthy,Healthy,1414.49,256,256,11.53,84.41
IMG_1922,Apple,Black_Rot,Diseased,1098.68,256,256,149.58,95.42
IMG_1923,Strawberry,Leaf_Scorch,Diseased,,256,256,129.5,156.53
IMG_1924,Strawberry,Healthy,Healthy,2478.31,256,256,125.5,13.55
IMG_1925,Potato,Early_Blight,Diseased,1808.92,256,256,92.22,62.75
IMG_1926,Potato,Early_Blight,Diseased,1563.53,256,256,83.65,24.89
IMG_1927,Cherry,Powdery_Mildew,Diseased,1409.17,512,512,125.34,45.58
IMG_1928,Peach,Healthy,Healthy,,1024,1024,143.65,25.44
IMG_1929,Pepper,Healthy,Healthy,1424.92,256,256,127.2,13.72
IMG_1930,Potato,Early_Blight,Diseased,1084.51,512,512,117.52,22.58
IMG_1931,Tomato,Healthy,Healthy,1736.09,1024,1024,133.74,37.11
IMG_1932,Strawberry,Healthy,Healthy,1638.3,512,512,127.62,119.93
IMG_1933,Apple,Rust,Diseased,879.59,256,256,158.75,34.29
IMG_1934,Corn,Healthy,Healthy,2102.08,256,256,112.46,437.16
IMG_1935,Tomato,Late_Blight,Diseased,1156.19,512,512,154.93,17.87
IMG_1936,Cherry,Healthy,Healthy,2012.87,256,256,137.2,40.14
IMG_1937,Corn,Healthy,Healthy,1855.94,1024,1024,106.26,81.0
IMG_1938,Pepper,Bell_Bacterial_Spot,Diseased,1668.31,256,256,123.74,109.21
IMG_1939,Grape,Healthy,Healthy,2148.31,256,256,133.8,83.4
IMG_1940,Apple,Healthy,Healthy,1344.58,1024,1024,76.07,72.01
IMG_1941,Tomato,Healthy,Healthy,1801.57,256,256,100.45,15.47
IMG_1942,Grape,Healthy,Healthy,1600.59,256,256,123.33,134.06
IMG_1943,Corn,Common_Rust,Diseased,1967.79,256,256,114.43,12.85
IMG_1944,Strawberry,Leaf_Scorch,Diseased,1864.31,1024,1024,125.39,20.45
IMG_1945,Apple,Black_Rot,Diseased,1478.45,256,256,132.91,48.78
IMG_1946,Apple,Rust,Diseased,1202.86,512,512,75.38,110.36
IMG_1947,Potato,Late_Blight,Diseased,1935.04,256,256,157.98,43.42
IMG_1948,Tomato,Late_Blight,Diseased,760.16,256,256,94.61,31.66
IMG_1949,Cherry,Healthy,Healthy,1922.03,256,256,119.75,16.72
IMG_1950,Apple,Rust,Diseased,1582.97,256,256,112.99,63.26
IMG_1951,Corn,Common_Rust,Diseased,1658.56,256,256,96.77,5.08
IMG_1952,Pepper,Healthy,Healthy,1328.85,512,512,99.08,97.78
IMG_1953,Corn,Healthy,Healthy,1369.54,256,256,90.52,31.84
IMG_1954,Tomato,Early_Blight,Diseased,1218.85,1024,1024,132.28,44.47
IMG_1955,Potato,Healthy,Healthy,1349.63,256,256,102.07,72.01
IMG_1956,Tomato,Early_Blight,Diseased,1604.47,256,256,172.94,81.71
IMG_1957,Potato,Early_Blight,Diseased,1637.18,512,512,120.12,67.06
IMG_1958,Tomato,Late_Blight,Diseased,1241.19,256,256,101.59,47.67
IMG_1959,Potato,Late_Blight,Diseased,1167.48,256,256,122.48,19.27
IMG_1960,Grape,Healthy,Healthy,1303.62,512,512,154.03,29.78
IMG_1961,Corn,Common_Rust,Diseased,2230.89,256,256,114.79,21.8
IMG_1962,Cherry,Powdery_Mildew,Diseased,2267.5,256,256,123.31,13.81
IMG_1963,Pepper,Bell_Bacterial_Spot,Diseased,1234.66,512,512,118.32,60.65
IMG_1964,Grape,Healthy,Healthy,949.94,256,256,110.35,89.37
IMG_1965,Corn,Common_Rust,Diseased,1530.95,512,512,109.8,108.56
IMG_1966,Grape,Healthy,Healthy,1855.71,256,256,178.35,169.95
IMG_1967,Peach,Healthy,Healthy,1911.76,512,512,126.65,41.16
IMG_1968,Grape,Healthy,Healthy,1311.37,256,256,124.79,10.87
IMG_1969,Apple,Rust,Diseased,1256.77,256,256,169.32,18.24
IMG_1970,Apple,Rust,Diseased,2169.7,256,256,131.64,65.54
IMG_1971,Potato,Late_Blight,Diseased,1082.12,256,256,161.72,29.09
IMG_1972,Strawberry,Healthy,Healthy,1573.8,256,256,155.11,35.2
IMG_1973,Pepper,Bell_Bacterial_Spot,Diseased,1455.66,512,512,101.05,19.77
IMG_1974,Corn,Healthy,Healthy,1569.27,256,256,112.02,14.56
IMG_1975,Tomato,Late_Blight,Diseased,1630.27,1024,1024,,68.78
IMG_1976,Grape,Healthy,Healthy,1735.27,1024,1024,121.74,238.05
IMG_1977,Grape,Black_Rot,Diseased,1568.02,256,256,107.27,49.1
IMG_1978,Apple,Healthy,Healthy,1013.49,256,256,102.76,11.5
IMG_1979,Peach,Bacterial_Spot,Diseased,2054.9,512,512,133.52,50.3
IMG_1980,Cherry,Healthy,Healthy,1669.0,256,256,,148.44
IMG_1981,Tomato,Healthy,Healthy,1595.82,512,512,88.26,13.98
IMG_1982,Peach,Healthy,Healthy,,256,256,80.48,99.73
IMG_1983,Cherry,Powdery_Mildew,Diseased,906.7,256,256,106.44,135.17
IMG_1984,Pepper,Healthy,Healthy,1639.91,256,256,131.03,119.08
IMG_1985,Peach,Healthy,Healthy,1440.05,256,256,98.3,66.87
IMG_1986,Corn,Common_Rust,Diseased,1944.92,256,256,119.97,22.28
IMG_1987,Strawberry,Leaf_Scorch,Diseased,1021.96,256,256,149.13,97.43
IMG_1988,Corn,Healthy,Healthy,1776.89,512,512,133.57,91.03
IMG_1989,Apple,Rust,Diseased,1359.19,256,256,144.2,38.7
IMG_1990,Pepper,Bell_Bacterial_Spot,Diseased,1395.79,256,256,76.21,11.05
IMG_1991,Peach,Bacterial_Spot,Diseased,1351.69,256,256,102.29,59.22
IMG_1992,Cherry,Healthy,Healthy,1450.47,256,256,81.13,131.55
IMG_1993,Tomato,Late_Blight,Diseased,1523.82,512,512,92.52,11.78
IMG_1994,Peach,Healthy,Healthy,1619.48,256,256,112.6,55.46
IMG_1995,Strawberry,Healthy,Healthy,727.05,256,256,120.74,233.96
IMG_1996,Pepper,Bell_Bacterial_Spot,Diseased,1368.08,256,256,145.53,66.9
IMG_1997,Grape,Healthy,Healthy,1663.69,256,256,143.22,124.27
IMG_1998,Potato,Late_Blight,Diseased,1329.63,512,512,107.02,57.56
IMG_1999,Pepper,Bell_Bacterial_Spot,Diseased,1580.34,256,256,119.24,21.89
IMG_2000,Strawberry,Leaf_Scorch,Diseased,1357.83,512,512,161.58,14.02
IMG_0453,Potato,Late_Blight,Diseased,1677.85,256,256,104.08,70.64
IMG_0213,Potato,Healthy,Healthy,,256,256,118.75,35.31
IMG_0040,Tomato,Healthy,Healthy,2237.37,256,256,110.98,14.22
IMG_0010,Cherry,Powdery_Mildew,Diseased,1855.1,256,256,82.21,29.67
IMG_0449,Potato,Healthy,Healthy,1076.44,1024,1024,113.95,69.72
IMG_0015,Grape,Healthy,Healthy,1362.37,256,256,147.06,62.16
IMG_0404,Strawberry,Healthy,Healthy,1618.85,512,512,128.7,12.57
IMG_0936,Peach,Healthy,Healthy,1349.37,256,256,125.36,119.29
IMG_1390,Peach,Healthy,Healthy,1936.41,256,256,141.35,50.24
IMG_0605,Peach,Bacterial_Spot,Diseased,1418.51,512,512,98.83,49.8
IMG_1886,Strawberry,Leaf_Scorch,Diseased,1490.64,256,256,150.46,114.39
IMG_0247,Grape,Healthy,Healthy,1229.01,256,256,88.75,11.48
IMG_1889,Grape,Healthy,Healthy,1371.97,256,256,139.58,31.26
IMG_1578,Apple,Rust,Diseased,1378.28,256,256,91.0,120.51
IMG_0085,Potato,Healthy,Healthy,940.57,256,256,87.33,20.32
IMG_0382,Strawberry,Leaf_Scorch,Diseased,800.31,512,512,110.18,33.04
IMG_1975,Tomato,Late_Blight,Diseased,1630.27,1024,1024,,68.78
IMG_1745,Corn,Common_Rust,Diseased,1042.26,256,256,92.15,41.33
IMG_0135,Tomato,Late_Blight,Diseased,960.21,256,256,107.01,47.64
IMG_0902,Tomato,Healthy,Healthy,983.79,256,256,180.39,37.39
IMG_0839,Tomato,Healthy,Healthy,1911.51,256,256,164.34,46.4
IMG_1246,Potato,Late_Blight,Diseased,1317.98,512,512,96.05,37.5
IMG_1878,Corn,Common_Rust,Diseased,1485.0,256,256,114.04,40.09
IMG_0697,Strawberry,Healthy,Healthy,2247.53,256,256,150.4,83.95
IMG_1317,Corn,Healthy,Healthy,1206.83,1024,1024,142.98,42.15
IMG_0553,Tomato,Healthy,Healthy,674.02,256,256,137.68,34.49
IMG_1940,Apple,Healthy,Healthy,1344.58,1024,1024,76.07,72.01
IMG_0894,Potato,Late_Blight,Diseased,1341.52,512,512,96.25,37.39
IMG_0529,Potato,Healthy,Healthy,1097.49,256,256,154.66,64.11
IMG_0286,Grape,Black_Rot,Diseased,1668.67,1024,1024,122.5,26.53
IMG_0569,Apple,Black_Rot,Diseased,1519.31,256,256,117.9,16.03
IMG_1462,Peach,Healthy,Healthy,1659.17,256,256,129.06,71.4
IMG_0625,Corn,Common_Rust,Diseased,1418.83,512,512,109.82,146.51
IMG_1958,Tomato,Late_Blight,Diseased,1241.19,256,256,101.59,47.67
IMG_1036,Potato,Healthy,Healthy,1951.07,256,256,135.41,22.5
IMG_1898,Pepper,Healthy,Healthy,1931.44,256,256,166.26,34.89
IMG_0952,Strawberry,Healthy,Healthy,1777.59,256,256,130.99,23.34
IMG_0890,,Healthy,Healthy,,256,256,96.83,168.48
IMG_1954,Tomato,Early_Blight,Diseased,1218.85,1024,1024,132.28,44.47
IMG_0910,Pepper,Healthy,Healthy,,512,512,165.96,44.0
IMG_0008,Peach,Bacterial_Spot,Diseased,1082.44,256,256,138.86,26.49
IMG_0749,Tomato,Healthy,Healthy,1779.69,256,256,92.18,130.16
IMG_0447,Strawberry,Healthy,Healthy,1921.84,256,256,130.18,41.68
IMG_1433,Grape,Black_Rot,Diseased,1884.72,256,256,156.54,14.78
IMG_1935,Tomato,Late_Blight,Diseased,1156.19,512,512,154.93,17.87
IMG_1574,Peach,Bacterial_Spot,Diseased,2391.4,512,512,131.31,13.79
IMG_1431,Grape,Healthy,Healthy,1581.92,256,256,96.23,36.07
IMG_0259,Cherry,Powdery_Mildew,Diseased,1854.53,1024,1024,118.35,25.61
IMG_1073,Grape,Healthy,Healthy,1443.92,256,256,168.45,69.91
IMG_1195,Grape,Black_Rot,Diseased,1844.69,256,256,,24.79
